time_step,id,id_leader,pos,vel,acc,lane,length
7.9,2,3,251.1701640140161,22.920216883666114,-0.009760115306558691,2.0,13.0
7.9,3,-1,278.2659999999999,23.040000000000013,0.0,2.5,16.0
8.0,0,2,211.58077551803427,25.59310207213678,-0.01379585572646489,2.5,4.0
8.0,1,-1,274.45000000000084,27.920000000000037,0.0,1.0,4.0
8.0,2,3,253.4621369018062,22.919240872135457,-0.009760115306558691,2.0,13.0
8.0,3,-1,280.5699999999999,23.040000000000013,0.0,2.5,16.0
8.1,0,2,214.14001674596932,25.591722486564134,-0.01379585572646489,2.5,4.0
8.1,1,-1,277.24200000000087,27.920000000000037,0.0,1.0,4.0
8.1,2,3,255.7540121884432,22.9182648606048,-0.009760115306558691,2.0,13.0
8.1,3,-1,282.87399999999985,23.040000000000013,0.0,2.5,16.0
8.2,0,2,216.6991200153471,25.590342900991487,-0.01379585572646489,2.5,4.0
8.2,1,-1,280.0340000000009,27.920000000000037,0.0,1.0,4.0
8.2,2,3,258.04578987392716,22.917288849074144,-0.009760115306558691,2.0,13.0
8.2,3,-1,285.1779999999998,23.040000000000013,0.0,2.5,16.0
8.3,0,2,219.2580853261676,25.58896331541884,-0.01379585572646489,2.5,4.0
8.3,1,-1,282.82600000000093,27.920000000000037,0.0,1.0,4.0
8.3,2,3,260.33746995825805,22.916312837543487,-0.009760115306558691,2.0,13.0
8.3,3,-1,287.4819999999998,23.040000000000013,0.0,2.5,16.0
8.4,0,2,221.81691267843084,25.587583729846195,-0.01379585572646489,2.5,4.0
8.4,1,-1,285.61800000000096,27.920000000000037,0.0,1.0,4.0
8.4,2,3,262.6290524414359,22.91533682601283,-0.009760115306558691,2.0,13.0
8.4,3,-1,289.7859999999998,23.040000000000013,0.0,2.5,16.0
8.5,0,2,224.37560207213681,25.586204144273548,-0.01379585572646489,2.5,4.0
8.5,1,-1,288.410000000001,27.920000000000037,0.0,1.0,4.0
8.5,2,3,264.9205373234606,22.914360814482173,-0.009760115306558691,2.0,13.0
8.5,3,-1,292.08999999999975,23.040000000000013,0.0,2.5,16.0
8.6,0,2,226.93415350728554,25.5848245587009,-0.01379585572646489,2.5,4.0
8.6,1,-1,291.202000000001,27.920000000000037,0.0,1.0,4.0
8.6,2,3,267.21192460433235,22.913384802951516,-0.009760115306558691,2.0,13.0
8.6,3,-1,294.3939999999997,23.040000000000013,0.0,2.5,16.0
8.7,0,2,229.492566983877,25.583444973128255,-0.01379585572646489,2.5,4.0
8.7,1,-1,293.99400000000105,27.920000000000037,0.0,1.0,4.0
8.7,2,3,269.503214284051,22.91240879142086,-0.009760115306558691,2.0,13.0
8.7,3,-1,296.6979999999997,23.040000000000013,0.0,2.5,16.0
8.8,0,2,232.05084250191118,25.58206538755561,-0.01379585572646489,2.5,4.0
8.8,1,-1,296.7860000000011,27.920000000000037,0.0,1.0,4.0
8.8,2,3,271.7944063626166,22.9114327798902,-0.009760115306558691,2.0,13.0
8.8,3,-1,299.00199999999967,23.040000000000013,0.0,2.5,16.0
8.9,0,2,234.6089800613881,25.580685801982963,-0.01379585572646489,2.5,4.0
8.9,1,-1,299.5780000000011,27.920000000000037,0.0,1.0,4.0
8.9,2,3,274.0855008400291,22.910456768359545,-0.009760115306558691,2.0,13.0
8.9,3,-1,301.30599999999964,23.040000000000013,0.0,2.5,16.0
9.0,0,2,237.16697966230777,25.579306216410316,-0.01379585572646489,2.5,4.0
9.0,1,-1,302.37000000000114,27.920000000000037,0.0,1.0,4.0
9.0,2,3,276.37649771628855,22.909480756828888,-0.009760115306558691,2.0,13.0
9.0,3,-1,303.6099999999996,23.040000000000013,0.0,2.5,16.0
9.1,0,2,239.72484130467015,25.57792663083767,-0.01379585572646489,2.5,4.0
